entry_id,beacon_id,in_time,out_time,rpi_id
389,86,2016-09-15 00:58:02,2016-09-15 00:58:02,rpi-04
390,62,2016-09-15 00:58:05,2016-09-15 00:58:07,rpi-10
391,76,2016-09-15 00:57:46,2016-09-15 00:58:12,rpi-07
392,76,2016-09-15 00:57:37,2016-09-15 00:58:13,rpi-09
393,43,2016-09-15 00:58:33,2016-09-15 00:58:33,rpi-08
394,76,2016-09-15 00:58:35,2016-09-15 00:58:51,rpi-05
395,76,2016-09-15 00:58:44,2016-09-15 00:58:57,rpi-09
396,86,2016-09-15 00:47:00,2016-09-15 00:58:59,rpi-12
397,76,2016-09-15 00:58:41,2016-09-15 00:58:58,rpi-07
398,90,2016-09-15 00:59:07,2016-09-15 00:59:07,rpi-10
399,86,2016-09-15 00:59:06,2016-09-15 00:59:06,rpi-19
400,61,2016-09-15 00:59:13,2016-09-15 00:59:13,rpi-14
401,43,2016-09-15 00:58:55,2016-09-15 00:59:21,rpi-08
402,92,2016-09-15 00:59:21,2016-09-15 00:59:24,rpi-16
403,92,2016-09-15 00:59:21,2016-09-15 00:59:25,rpi-15
404,96,2016-09-15 00:59:32,2016-09-15 00:59:32,rpi-11
405,86,2016-09-15 00:59:23,2016-09-15 00:59:28,rpi-00
406,92,2016-09-15 00:59:36,2016-09-15 00:59:40,rpi-03
407,92,2016-09-15 00:59:28,2016-09-15 00:59:39,rpi-06
408,92,2016-09-15 00:59:21,2016-09-15 00:59:40,rpi-05
409,92,2016-09-15 00:59:32,2016-09-15 00:59:38,rpi-04
410,86,2016-09-15 00:58:16,2016-09-15 01:00:10,rpi-17
411,39,2016-09-15 01:00:07,2016-09-15 01:00:07,rpi-09
412,90,2016-09-15 01:00:09,2016-09-15 01:00:09,rpi-14
413,86,2016-09-15 00:59:37,2016-09-15 01:00:04,rpi-19
414,39,2016-09-15 01:00:07,2016-09-15 01:00:07,rpi-07
415,39,2016-09-15 01:00:03,2016-09-15 01:00:07,rpi-05
416,86,2016-09-15 00:59:55,2016-09-15 01:00:14,rpi-00
417,39,2016-09-15 01:00:04,2016-09-15 01:00:16,rpi-10
418,62,2016-09-15 01:00:19,2016-09-15 01:00:19,rpi-10
419,86,2016-09-15 00:58:05,2016-09-15 01:00:21,rpi-18
420,39,2016-09-15 00:05:43,2016-09-15 01:00:28,rpi-11
421,43,2016-09-15 01:00:32,2016-09-15 01:00:32,rpi-08
422,39,2016-09-15 01:00:30,2016-09-15 01:00:38,rpi-16
423,86,2016-09-15 01:00:31,2016-09-15 01:00:33,rpi-15
424,39,2016-09-15 01:00:04,2016-09-15 01:00:40,rpi-12
425,96,2016-09-15 01:00:32,2016-09-15 01:00:38,rpi-12
426,86,2016-09-15 01:00:04,2016-09-15 01:00:38,rpi-09
427,86,2016-09-15 01:00:04,2016-09-15 01:00:36,rpi-07
428,43,2016-09-15 01:00:44,2016-09-15 01:00:44,rpi-23
429,39,2016-09-15 01:01:00,2016-09-15 01:01:00,rpi-28
430,39,2016-09-15 01:00:58,2016-09-15 01:01:05,rpi-27
431,39,2016-09-15 01:00:57,2016-09-15 01:01:05,rpi-26
432,39,2016-09-15 01:00:41,2016-09-15 01:01:12,rpi-23
433,96,2016-09-15 01:01:09,2016-09-15 01:01:20,rpi-05
434,96,2016-09-15 01:01:07,2016-09-15 01:01:21,rpi-03
435,96,2016-09-15 01:01:07,2016-09-15 01:01:24,rpi-06
436,62,2016-09-15 01:01:30,2016-09-15 01:01:30,rpi-14
437,86,2016-09-15 01:01:03,2016-09-15 01:01:35,rpi-10
438,86,2016-09-15 01:01:04,2016-09-15 01:01:38,rpi-11
439,43,2016-09-15 01:01:28,2016-09-15 01:01:43,rpi-08
440,39,2016-09-15 01:00:43,2016-09-15 01:01:44,rpi-22
441,86,2016-09-15 01:01:50,2016-09-15 01:01:55,rpi-17
442,86,2016-09-15 01:01:26,2016-09-15 01:01:55,rpi-18
443,86,2016-09-15 01:02:05,2016-09-15 01:02:05,rpi-29
444,76,2016-09-15 01:02:11,2016-09-15 01:02:11,rpi-14
445,90,2016-09-15 01:02:07,2016-09-15 01:02:15,rpi-12
446,90,2016-09-15 01:02:14,2016-09-15 01:02:20,rpi-15
447,90,2016-09-15 01:02:31,2016-09-15 01:02:31,rpi-23
448,90,2016-09-15 01:02:25,2016-09-15 01:02:35,rpi-22
449,86,2016-09-15 01:02:05,2016-09-15 01:02:34,rpi-23
450,86,2016-09-15 01:02:53,2016-09-15 01:02:53,rpi-18
451,86,2016-09-15 01:02:50,2016-09-15 01:03:11,rpi-06
452,43,2016-09-15 01:03:05,2016-09-15 01:03:05,rpi-23
453,86,2016-09-15 01:03:10,2016-09-15 01:03:17,rpi-29
454,92,2016-09-15 01:03:04,2016-09-15 01:03:14,rpi-10
455,86,2016-09-15 01:03:27,2016-09-15 01:03:27,rpi-18
456,92,2016-09-15 01:03:04,2016-09-15 01:03:23,rpi-11
457,92,2016-09-15 01:02:05,2016-09-15 01:03:25,rpi-12
458,92,2016-09-15 01:03:20,2016-09-15 01:03:39,rpi-14
459,86,2016-09-15 01:02:04,2016-09-15 01:03:41,rpi-25
460,43,2016-09-15 01:02:18,2016-09-15 01:03:33,rpi-08
461,92,2016-09-15 01:03:25,2016-09-15 01:03:50,rpi-16
462,92,2016-09-15 01:03:23,2016-09-15 01:03:53,rpi-15
463,86,2016-09-15 01:02:05,2016-09-15 01:03:58,rpi-24
464,92,2016-09-15 01:04:05,2016-09-15 01:04:07,rpi-07
465,92,2016-09-15 01:03:39,2016-09-15 01:04:06,rpi-27
466,92,2016-09-15 01:03:39,2016-09-15 01:04:09,rpi-28
467,92,2016-09-15 01:04:08,2016-09-15 01:04:10,rpi-17
468,92,2016-09-15 01:04:04,2016-09-15 01:04:07,rpi-23
469,92,2016-09-15 01:03:28,2016-09-15 01:04:12,rpi-22
470,92,2016-09-15 01:04:04,2016-09-15 01:04:11,rpi-18
471,92,2016-09-15 01:03:38,2016-09-15 01:04:04,rpi-26
472,92,2016-09-15 01:03:42,2016-09-15 01:04:11,rpi-13
473,92,2016-09-15 01:04:06,2016-09-15 01:04:16,rpi-29
474,92,2016-09-15 01:03:44,2016-09-15 01:04:23,rpi-00
475,92,2016-09-15 01:04:19,2016-09-15 01:04:26,rpi-05
476,92,2016-09-15 01:03:46,2016-09-15 01:04:24,rpi-01
477,92,2016-09-15 01:04:18,2016-09-15 01:04:25,rpi-03
478,92,2016-09-15 01:04:24,2016-09-15 01:04:24,rpi-20
479,92,2016-09-15 01:04:15,2016-09-15 01:04:26,rpi-04
480,92,2016-09-15 01:03:41,2016-09-15 01:04:26,rpi-02
481,92,2016-09-15 01:04:15,2016-09-15 01:04:26,rpi-21
482,62,2016-09-15 01:04:06,2016-09-15 01:04:32,rpi-10
483,86,2016-09-15 01:04:54,2016-09-15 01:04:54,rpi-29
484,57,2016-09-15 01:05:32,2016-09-15 01:05:32,rpi-01
485,86,2016-09-15 01:03:49,2016-09-15 01:05:31,rpi-06
486,86,2016-09-15 01:05:32,2016-09-15 01:05:32,rpi-29
487,43,2016-09-15 01:05:55,2016-09-15 01:05:55,rpi-08
488,86,2016-09-15 01:05:54,2016-09-15 01:06:01,rpi-29
489,86,2016-09-15 01:06:19,2016-09-15 01:06:19,rpi-22
490,86,2016-09-15 01:06:21,2016-09-15 01:06:21,rpi-25
491,7,2016-09-15 01:06:20,2016-09-15 01:06:22,rpi-24
492,86,2016-09-15 01:05:45,2016-09-15 01:06:26,rpi-23
493,86,2016-09-15 01:06:24,2016-09-15 01:06:24,rpi-29
494,7,2016-09-15 01:06:17,2016-09-15 01:06:36,rpi-00
495,86,2016-09-15 01:05:20,2016-09-15 01:06:48,rpi-24
496,37,2016-09-15 01:07:06,2016-09-15 01:07:11,rpi-01
497,7,2016-09-15 01:07:03,2016-09-15 01:07:03,rpi-00
498,37,2016-09-15 01:07:06,2016-09-15 01:07:11,rpi-20
499,37,2016-09-15 01:07:09,2016-09-15 01:07:12,rpi-04
500,37,2016-09-15 01:07:06,2016-09-15 01:07:11,rpi-21
501,96,2016-09-15 01:06:43,2016-09-15 01:07:19,rpi-17
502,37,2016-09-15 01:07:08,2016-09-15 01:07:22,rpi-03
503,37,2016-09-15 01:07:06,2016-09-15 01:07:22,rpi-02
504,86,2016-09-15 01:07:15,2016-09-15 01:07:40,rpi-23
505,57,2016-09-15 01:05:15,2016-09-15 01:07:38,rpi-00
506,86,2016-09-15 01:07:34,2016-09-15 01:07:34,rpi-25
507,86,2016-09-15 01:06:28,2016-09-15 01:07:34,rpi-06
508,57,2016-09-15 01:07:36,2016-09-15 01:07:36,rpi-06
509,57,2016-09-15 01:05:30,2016-09-15 01:07:38,rpi-19
510,57,2016-09-15 01:06:02,2016-09-15 01:07:51,rpi-01
511,96,2016-09-15 01:07:44,2016-09-15 01:07:48,rpi-17
512,86,2016-09-15 01:07:37,2016-09-15 01:07:52,rpi-29
513,86,2016-09-15 01:07:39,2016-09-15 01:07:46,rpi-22
514,96,2016-09-15 01:06:36,2016-09-15 01:08:02,rpi-18
515,96,2016-09-15 01:07:55,2016-09-15 01:07:55,rpi-12
516,57,2016-09-15 01:08:06,2016-09-15 01:08:06,rpi-24
517,96,2016-09-15 01:06:38,2016-09-15 01:08:09,rpi-03
518,57,2016-09-15 01:08:23,2016-09-15 01:08:23,rpi-22
519,57,2016-09-15 01:05:17,2016-09-15 01:08:37,rpi-05
520,96,2016-09-15 01:06:33,2016-09-15 01:08:37,rpi-05
521,96,2016-09-15 01:08:36,2016-09-15 01:08:36,rpi-18
522,35,2016-09-15 01:08:49,2016-09-15 01:08:49,rpi-25
523,43,2016-09-15 01:06:49,2016-09-15 01:08:43,rpi-08
524,57,2016-09-15 01:05:12,2016-09-15 01:08:47,rpi-03
525,57,2016-09-15 01:05:10,2016-09-15 01:08:48,rpi-02
526,57,2016-09-15 01:05:12,2016-09-15 01:08:47,rpi-20
527,57,2016-09-15 01:05:12,2016-09-15 01:08:47,rpi-04
528,35,2016-09-15 01:09:32,2016-09-15 01:09:40,rpi-24
529,35,2016-09-15 01:09:51,2016-09-15 01:09:51,rpi-19
530,7,2016-09-15 01:09:48,2016-09-15 01:10:00,rpi-06
531,96,2016-09-15 01:09:58,2016-09-15 01:09:59,rpi-17
532,43,2016-09-15 01:09:41,2016-09-15 01:10:11,rpi-08
533,43,2016-09-15 01:10:45,2016-09-15 01:10:45,rpi-08
534,62,2016-09-15 01:05:19,2016-09-15 01:10:56,rpi-14
535,7,2016-09-15 01:10:22,2016-09-15 01:11:11,rpi-06
536,96,2016-09-15 01:10:32,2016-09-15 01:11:07,rpi-12
537,96,2016-09-15 01:10:41,2016-09-15 01:11:13,rpi-17
538,62,2016-09-15 01:11:26,2016-09-15 01:11:26,rpi-14
539,7,2016-09-15 01:09:05,2016-09-15 01:11:29,rpi-01
540,7,2016-09-15 01:11:42,2016-09-15 01:12:00,rpi-06
541,96,2016-09-15 01:12:02,2016-09-15 01:12:09,rpi-04
542,96,2016-09-15 01:11:59,2016-09-15 01:12:32,rpi-12
543,7,2016-09-15 01:12:32,2016-09-15 01:12:32,rpi-06
544,96,2016-09-15 01:12:41,2016-09-15 01:12:41,rpi-19
545,35,2016-09-15 01:12:21,2016-09-15 01:12:41,rpi-24
546,96,2016-09-15 01:06:34,2016-09-15 01:12:33,rpi-11
547,43,2016-09-15 01:12:30,2016-09-15 01:12:34,rpi-29
548,43,2016-09-15 01:12:32,2016-09-15 01:12:55,rpi-27
549,35,2016-09-15 01:12:32,2016-09-15 01:13:10,rpi-19
550,96,2016-09-15 01:13:12,2016-09-15 01:13:21,rpi-04
551,43,2016-09-15 01:13:19,2016-09-15 01:13:19,rpi-00
552,96,2016-09-15 01:13:11,2016-09-15 01:13:39,rpi-12
553,76,2016-09-15 01:13:27,2016-09-15 01:13:45,rpi-14
554,96,2016-09-15 01:13:52,2016-09-15 01:13:52,rpi-04
555,7,2016-09-15 01:13:23,2016-09-15 01:14:01,rpi-06
556,96,2016-09-15 01:14:17,2016-09-15 01:14:29,rpi-29
557,96,2016-09-15 01:14:31,2016-09-15 01:14:33,rpi-00
558,35,2016-09-15 01:14:30,2016-09-15 01:14:50,rpi-24
559,96,2016-09-15 01:12:10,2016-09-15 01:14:46,rpi-17
560,96,2016-09-15 01:09:49,2016-09-15 01:14:51,rpi-18
561,7,2016-09-15 01:12:15,2016-09-15 01:14:50,rpi-01
562,96,2016-09-15 01:13:12,2016-09-15 01:14:52,rpi-11
563,96,2016-09-15 01:14:11,2016-09-15 01:14:48,rpi-12
564,96,2016-09-15 01:14:10,2016-09-15 01:14:38,rpi-19
565,43,2016-09-15 01:14:38,2016-09-15 01:15:00,rpi-28
566,43,2016-09-15 01:14:40,2016-09-15 01:14:55,rpi-26
567,43,2016-09-15 01:11:48,2016-09-15 01:14:59,rpi-08
568,43,2016-09-15 01:13:24,2016-09-15 01:15:09,rpi-27
569,96,2016-09-15 01:06:05,2016-09-15 01:15:05,rpi-10
570,43,2016-09-15 00:04:04,2016-09-15 01:15:09,rpi-13
571,43,2016-09-15 01:14:42,2016-09-15 01:15:12,rpi-22
572,43,2016-09-15 01:14:00,2016-09-15 01:15:12,rpi-29
573,43,2016-09-15 01:15:12,2016-09-15 01:15:17,rpi-20
574,43,2016-09-15 01:11:31,2016-09-15 01:15:14,rpi-23
575,43,2016-09-15 01:15:11,2016-09-15 01:15:19,rpi-03
576,43,2016-09-15 01:14:50,2016-09-15 01:15:19,rpi-02
577,43,2016-09-15 01:09:04,2016-09-15 01:15:12,rpi-24
578,43,2016-09-15 01:07:05,2016-09-15 01:15:14,rpi-25
579,43,2016-09-15 01:15:10,2016-09-15 01:15:16,rpi-21
580,43,2016-09-15 01:15:15,2016-09-15 01:15:18,rpi-04
581,96,2016-09-15 01:16:06,2016-09-15 01:16:06,rpi-21
582,96,2016-09-15 01:16:03,2016-09-15 01:16:11,rpi-11
583,37,2016-09-15 01:16:27,2016-09-15 01:16:27,rpi-03
584,7,2016-09-15 01:16:20,2016-09-15 01:16:26,rpi-00
585,96,2016-09-15 01:14:18,2016-09-15 01:16:24,rpi-04
586,7,2016-09-15 01:16:09,2016-09-15 01:16:59,rpi-19
587,7,2016-09-15 01:17:07,2016-09-15 01:17:07,rpi-00
588,96,2016-09-15 01:16:08,2016-09-15 01:17:08,rpi-10
589,96,2016-09-15 01:16:41,2016-09-15 01:17:10,rpi-11
590,96,2016-09-15 01:17:07,2016-09-15 01:17:07,rpi-12
591,96,2016-09-15 01:17:25,2016-09-15 01:17:26,rpi-04
592,37,2016-09-15 01:17:40,2016-09-15 01:17:40,rpi-00
593,35,2016-09-15 01:17:36,2016-09-15 01:17:41,rpi-25
594,37,2016-09-15 01:17:40,2016-09-15 01:17:40,rpi-05
595,37,2016-09-15 01:17:33,2016-09-15 01:17:45,rpi-02
596,37,2016-09-15 01:17:44,2016-09-15 01:17:45,rpi-20
597,76,2016-09-15 01:17:42,2016-09-15 01:17:43,rpi-09
598,96,2016-09-15 01:16:22,2016-09-15 01:17:53,rpi-17
599,96,2016-09-15 01:16:24,2016-09-15 01:17:58,rpi-18
600,7,2016-09-15 01:18:10,2016-09-15 01:18:10,rpi-01
601,62,2016-09-15 01:18:37,2016-09-15 01:18:37,rpi-07
602,96,2016-09-15 01:18:37,2016-09-15 01:18:37,rpi-17
603,96,2016-09-15 01:18:28,2016-09-15 01:18:37,rpi-18
604,62,2016-09-15 01:18:33,2016-09-15 01:18:39,rpi-09
605,96,2016-09-15 01:17:33,2016-09-15 01:18:47,rpi-10
606,96,2016-09-15 01:18:23,2016-09-15 01:18:46,rpi-20
607,96,2016-09-15 01:17:44,2016-09-15 01:18:46,rpi-11
608,96,2016-09-15 01:02:04,2016-09-15 01:18:47,rpi-09
609,96,2016-09-15 01:18:05,2016-09-15 01:18:56,rpi-04
610,96,2016-09-15 01:18:06,2016-09-15 01:18:53,rpi-21
611,96,2016-09-15 01:02:04,2016-09-15 01:19:05,rpi-07
612,96,2016-09-15 01:17:47,2016-09-15 01:19:10,rpi-12
613,37,2016-09-15 01:19:04,2016-09-15 01:19:06,rpi-05
614,96,2016-09-15 01:09:44,2016-09-15 01:19:14,rpi-06
615,96,2016-09-15 01:10:05,2016-09-15 01:19:14,rpi-03
616,37,2016-09-15 01:19:17,2016-09-15 01:19:17,rpi-00
617,96,2016-09-15 01:10:05,2016-09-15 01:19:17,rpi-05
618,37,2016-09-15 01:19:34,2016-09-15 01:19:42,rpi-01
619,37,2016-09-15 01:20:09,2016-09-15 01:20:09,rpi-01
620,7,2016-09-15 01:19:13,2016-09-15 01:20:07,rpi-19
621,76,2016-09-15 01:20:08,2016-09-15 01:20:08,rpi-09
622,35,2016-09-15 01:20:06,2016-09-15 01:20:21,rpi-20
623,76,2016-09-15 01:14:13,2016-09-15 01:20:42,rpi-14
624,35,2016-09-15 01:20:37,2016-09-15 01:20:59,rpi-23
625,7,2016-09-15 01:21:14,2016-09-15 01:21:18,rpi-01
626,35,2016-09-15 01:21:21,2016-09-15 01:21:21,rpi-25
627,7,2016-09-15 01:20:43,2016-09-15 01:20:43,rpi-19
628,37,2016-09-15 01:21:47,2016-09-15 01:21:59,rpi-20
629,37,2016-09-15 01:18:31,2016-09-15 01:22:01,rpi-02
630,35,2016-09-15 01:22:05,2016-09-15 01:22:05,rpi-23
631,62,2016-09-15 01:16:03,2016-09-15 01:22:07,rpi-10
632,61,2016-09-15 01:16:05,2016-09-15 01:22:05,rpi-10
633,61,2016-09-15 01:04:05,2016-09-15 01:22:08,rpi-11
634,35,2016-09-15 01:20:04,2016-09-15 01:22:19,rpi-00
635,61,2016-09-15 01:02:04,2016-09-15 01:22:23,rpi-12
636,37,2016-09-15 01:22:24,2016-09-15 01:22:24,rpi-02
637,61,2016-09-15 01:22:23,2016-09-15 01:22:26,rpi-15
638,76,2016-09-15 01:22:28,2016-09-15 01:22:35,rpi-16
639,35,2016-09-15 01:22:48,2016-09-15 01:22:48,rpi-23
640,76,2016-09-15 01:22:05,2016-09-15 01:22:48,rpi-14
641,61,2016-09-15 01:22:23,2016-09-15 01:22:46,rpi-14
642,76,2016-09-15 01:22:57,2016-09-15 01:22:59,rpi-26
643,76,2016-09-15 01:22:55,2016-09-15 01:22:57,rpi-24
644,76,2016-09-15 01:22:52,2016-09-15 01:23:04,rpi-27
645,61,2016-09-15 01:22:39,2016-09-15 01:23:11,rpi-22
646,7,2016-09-15 01:22:21,2016-09-15 01:23:32,rpi-01
647,7,2016-09-15 01:23:15,2016-09-15 01:23:29,rpi-00
648,37,2016-09-15 01:23:00,2016-09-15 01:23:49,rpi-02
649,37,2016-09-15 01:23:27,2016-09-15 01:23:59,rpi-20
650,35,2016-09-15 01:23:41,2016-09-15 01:23:59,rpi-25
651,37,2016-09-15 01:24:01,2016-09-15 01:24:01,rpi-24
652,7,2016-09-15 01:23:41,2016-09-15 01:23:59,rpi-19
653,37,2016-09-15 01:24:32,2016-09-15 01:24:32,rpi-05
654,37,2016-09-15 01:24:25,2016-09-15 01:24:49,rpi-20
655,37,2016-09-15 01:24:43,2016-09-15 01:24:43,rpi-01
656,37,2016-09-15 01:24:42,2016-09-15 01:25:13,rpi-00
657,37,2016-09-15 01:25:14,2016-09-15 01:25:29,rpi-20
658,37,2016-09-15 01:17:32,2016-09-15 01:25:30,rpi-21
659,7,2016-09-15 01:24:17,2016-09-15 01:25:52,rpi-01
660,35,2016-09-15 01:24:04,2016-09-15 01:25:59,rpi-00
661,35,2016-09-15 01:25:47,2016-09-15 01:25:58,rpi-25
662,7,2016-09-15 01:26:16,2016-09-15 01:26:30,rpi-01
663,7,2016-09-15 01:26:27,2016-09-15 01:26:27,rpi-19
664,37,2016-09-15 01:24:27,2016-09-15 01:26:33,rpi-02
665,7,2016-09-15 01:27:26,2016-09-15 01:27:26,rpi-06
666,35,2016-09-15 01:27:16,2016-09-15 01:27:29,rpi-25
667,37,2016-09-15 01:27:34,2016-09-15 01:27:34,rpi-00
668,37,2016-09-15 01:28:15,2016-09-15 01:28:18,rpi-20
669,37,2016-09-15 01:27:55,2016-09-15 01:28:24,rpi-05
670,37,2016-09-15 01:28:38,2016-09-15 01:28:38,rpi-01
671,37,2016-09-15 01:27:24,2016-09-15 01:29:02,rpi-02
672,37,2016-09-15 01:28:47,2016-09-15 01:29:06,rpi-20
673,37,2016-09-15 01:29:56,2016-09-15 01:29:56,rpi-02
674,37,2016-09-15 01:25:57,2016-09-15 01:30:16,rpi-21
675,37,2016-09-15 01:20:06,2016-09-15 01:30:46,rpi-04
676,35,2016-09-15 01:18:05,2016-09-15 01:30:51,rpi-19
677,35,2016-09-15 01:29:09,2016-09-15 01:30:58,rpi-00
678,37,2016-09-15 01:30:59,2016-09-15 01:31:35,rpi-02
679,37,2016-09-15 01:20:06,2016-09-15 01:31:39,rpi-03
680,37,2016-09-15 01:30:38,2016-09-15 01:31:40,rpi-05
681,35,2016-09-15 01:25:25,2016-09-15 01:32:31,rpi-24
682,37,2016-09-15 01:32:05,2016-09-15 01:32:35,rpi-05
683,35,2016-09-15 01:32:48,2016-09-15 01:32:48,rpi-25
684,7,2016-09-15 01:33:04,2016-09-15 01:33:04,rpi-06
685,35,2016-09-15 01:33:13,2016-09-15 01:33:13,rpi-24
686,37,2016-09-15 01:32:27,2016-09-15 01:33:41,rpi-00
687,35,2016-09-15 01:33:44,2016-09-15 01:33:44,rpi-25
688,7,2016-09-15 01:33:29,2016-09-15 01:33:43,rpi-19
689,35,2016-09-15 01:31:23,2016-09-15 01:34:01,rpi-00
690,35,2016-09-15 01:24:07,2016-09-15 01:34:43,rpi-01
691,35,2016-09-15 01:34:40,2016-09-15 01:35:02,rpi-25
692,37,2016-09-15 01:32:09,2016-09-15 01:35:22,rpi-02
693,37,2016-09-15 01:35:24,2016-09-15 01:35:24,rpi-19
694,37,2016-09-15 01:35:26,2016-09-15 01:35:38,rpi-00
695,37,2016-09-15 01:34:50,2016-09-15 01:35:48,rpi-05
696,37,2016-09-15 01:32:05,2016-09-15 01:35:47,rpi-04
697,7,2016-09-15 01:34:13,2016-09-15 01:36:06,rpi-19
698,37,2016-09-15 01:30:43,2016-09-15 01:36:11,rpi-21
699,37,2016-09-15 01:36:22,2016-09-15 01:36:22,rpi-01
700,37,2016-09-15 01:36:19,2016-09-15 01:36:26,rpi-05
701,37,2016-09-15 01:36:55,2016-09-15 01:36:55,rpi-05
702,37,2016-09-15 01:36:23,2016-09-15 01:37:01,rpi-00
703,35,2016-09-15 01:35:14,2016-09-15 01:37:07,rpi-00
704,35,2016-09-15 01:36:56,2016-09-15 01:37:20,rpi-25
705,7,2016-09-15 01:37:31,2016-09-15 01:37:31,rpi-19
706,37,2016-09-15 01:30:11,2016-09-15 01:37:50,rpi-20
707,37,2016-09-15 01:32:05,2016-09-15 01:37:51,rpi-03
708,37,2016-09-15 01:36:13,2016-09-15 01:37:45,rpi-04
709,37,2016-09-15 01:37:50,2016-09-15 01:37:58,rpi-23
710,37,2016-09-15 01:37:46,2016-09-15 01:37:58,rpi-22
711,37,2016-09-15 01:37:46,2016-09-15 01:38:00,rpi-24
712,37,2016-09-15 01:37:52,2016-09-15 01:37:58,rpi-25
713,37,2016-09-15 01:37:55,2016-09-15 01:37:55,rpi-13
714,7,2016-09-15 01:38:17,2016-09-15 01:38:23,rpi-19
715,37,2016-09-15 01:38:53,2016-09-15 01:38:53,rpi-29
716,35,2016-09-15 01:38:53,2016-09-15 01:38:53,rpi-23
717,35,2016-09-15 01:39:04,2016-09-15 01:39:17,rpi-25
718,37,2016-09-15 01:36:33,2016-09-15 01:37:52,rpi-21
719,37,2016-09-15 01:39:46,2016-09-15 01:39:46,rpi-29
720,35,2016-09-15 01:40:01,2016-09-15 01:40:01,rpi-23
721,37,2016-09-15 01:40:28,2016-09-15 01:40:28,rpi-25
722,37,2016-09-15 01:40:28,2016-09-15 01:40:28,rpi-23
723,37,2016-09-15 01:40:30,2016-09-15 01:40:30,rpi-22
724,37,2016-09-15 01:40:21,2016-09-15 01:40:32,rpi-29
725,37,2016-09-15 01:38:06,2016-09-15 01:40:36,rpi-00
726,37,2016-09-15 01:37:50,2016-09-15 01:40:33,rpi-01
727,7,2016-09-15 01:40:48,2016-09-15 01:40:48,rpi-06
728,35,2016-09-15 01:40:11,2016-09-15 01:40:57,rpi-25
729,7,2016-09-15 01:39:12,2016-09-15 01:41:03,rpi-19
730,7,2016-09-15 01:41:23,2016-09-15 01:41:23,rpi-06
731,96,2016-09-15 01:41:42,2016-09-15 01:42:13,rpi-29
732,96,2016-09-15 01:42:17,2016-09-15 01:42:17,rpi-06
733,96,2016-09-15 01:42:05,2016-09-15 01:42:20,rpi-00
734,96,2016-09-15 01:42:15,2016-09-15 01:42:19,rpi-16
735,96,2016-09-15 01:42:14,2016-09-15 01:42:18,rpi-14
736,96,2016-09-15 01:42:14,2016-09-15 01:42:20,rpi-15
737,7,2016-09-15 01:42:15,2016-09-15 01:42:15,rpi-19
738,96,2016-09-15 01:42:05,2016-09-15 01:42:34,rpi-07
739,37,2016-09-15 01:42:41,2016-09-15 01:42:41,rpi-22
740,96,2016-09-15 01:42:02,2016-09-15 01:42:35,rpi-17
741,37,2016-09-15 01:42:06,2016-09-15 01:42:35,rpi-19
742,37,2016-09-15 01:42:14,2016-09-15 01:42:42,rpi-24
743,37,2016-09-15 01:42:42,2016-09-15 01:42:43,rpi-23
744,37,2016-09-15 01:41:07,2016-09-15 01:42:46,rpi-05
745,37,2016-09-15 01:42:42,2016-09-15 01:42:56,rpi-25
746,35,2016-09-15 01:41:49,2016-09-15 01:43:18,rpi-25
747,35,2016-09-15 01:43:15,2016-09-15 01:43:15,rpi-23
748,35,2016-09-15 01:42:05,2016-09-15 01:43:18,rpi-24
749,96,2016-09-15 01:42:03,2016-09-15 01:43:59,rpi-18
750,96,2016-09-15 01:44:31,2016-09-15 01:44:31,rpi-18
751,35,2016-09-15 01:44:10,2016-09-15 01:44:45,rpi-25
752,37,2016-09-15 01:45:53,2016-09-15 01:45:53,rpi-23
753,37,2016-09-15 01:46:01,2016-09-15 01:46:13,rpi-18
754,96,2016-09-15 01:46:30,2016-09-15 01:46:30,rpi-16
755,96,2016-09-15 01:46:30,2016-09-15 01:46:32,rpi-14
756,96,2016-09-15 01:46:30,2016-09-15 01:46:30,rpi-15
757,96,2016-09-15 01:46:35,2016-09-15 01:46:52,rpi-02
758,7,2016-09-15 01:44:31,2016-09-15 01:46:57,rpi-19
759,96,2016-09-15 01:47:19,2016-09-15 01:47:21,rpi-02
760,96,2016-09-15 01:47:17,2016-09-15 01:47:17,rpi-12
761,37,2016-09-15 01:47:15,2016-09-15 01:47:17,rpi-23
762,96,2016-09-15 01:47:12,2016-09-15 01:47:22,rpi-09
763,96,2016-09-15 01:42:10,2016-09-15 01:47:29,rpi-20
764,96,2016-09-15 01:46:37,2016-09-15 01:47:29,rpi-06
765,96,2016-09-15 01:46:58,2016-09-15 01:47:26,rpi-07
766,96,2016-09-15 01:46:30,2016-09-15 01:47:32,rpi-03
767,96,2016-09-15 01:44:08,2016-09-15 01:47:26,rpi-19
768,96,2016-09-15 01:46:36,2016-09-15 01:47:31,rpi-05
769,96,2016-09-15 01:42:21,2016-09-15 01:47:30,rpi-21
770,96,2016-09-15 01:46:33,2016-09-15 01:47:36,rpi-04
771,7,2016-09-15 01:37:07,2016-09-15 01:47:53,rpi-01
772,7,2016-09-15 01:48:02,2016-09-15 01:48:04,rpi-19
773,37,2016-09-15 01:48:14,2016-09-15 01:48:14,rpi-23
774,35,2016-09-15 01:43:05,2016-09-15 01:49:10,rpi-00
775,37,2016-09-15 01:48:58,2016-09-15 01:49:07,rpi-23
776,35,2016-09-15 01:49:09,2016-09-15 01:49:09,rpi-01
